Order_ID,Order_Date,Ship_Date,First_Name,Last_Name,Full_Name,Country,Region,Category,Sub_Category,Sales,Profit,Quantity,Discount
ORD01461,15-01-2022,20-01-2022,Olivia,Taylor,Olivia Taylor,USA,North,Furniture,Tables,1335,419,10,0.2
ORD01462,19-12-2022,20-12-2022,Priya,Patel,Priya Patel,India,South,Technology,Accessories,1618,330,7,0.1
ORD01463,31-01-2021,07-02-2021,Sneha,Anderson,Sneha Anderson,India,North,Furniture,Chairs,874,-241,11,0.2
ORD01464,16-02-2022,23-02-2022,Liam,Brown,Liam Brown,USA,South,Furniture,Tables,286,-32,5,0
ORD01465,16-04-2022,17-04-2022,Rahul,Patel,Rahul Patel,India,South,Furniture,Tables,883,79,9,0
ORD01466,21-08-2022,29-08-2022,John,Patel,John Patel,Canada,South,Office Supplies,Binders,584,-81,4,0
ORD01467,16-09-2022,20-09-2022,Olivia,Brown,OliviaBrown,Canada,South,Technology,Phones,34,7,8,0.2
ORD01468,13-02-2021,16-02-2021,Liam,Sharma,LiamSharma,Canada,East,Technology,Storage,930,78,13,0
ORD01469,27-01-2021,05-02-2021,Olivia,Verma,Olivia Verma,India,East,Technology,Storage,790,89,9,0.1
ORD01470,03-10-2021,08-10-2021,Noah,Smith,NoahSmith,India,East,OfficeSupplies,Storage,1299,196,14,0.1
ORD01471,18-08-2021,24-08-2021,Amit,Johnson,AmitJohnson,India,North,OfficeSupplies,Accessories,713,153,13,0.1
ORD01472,20-09-2021,28-09-2021,Liam,Patel,Liam Patel,Australia,North,Technology,Chairs,1229,347,5,0
ORD01473,16-03-2022,20-03-2022,Sneha,Anderson,Sneha Anderson,India,West,Office Supplies,Storage,1844,452,2,0.1
ORD01474,04-10-2022,07-10-2022,Rahul,Taylor,Rahul Taylor,USA,South,Furniture,Storage,324,-14,1,0.1
ORD01475,03-12-2021,13-12-2021,Sneha,Anderson,Sneha Anderson,UK,South,Technology,Tables,192,-32,15,0
ORD01476,30-01-2021,05-02-2021,Olivia,Smith,Olivia Smith,Canada,South,Technology,Tables,567,-68,8,0
ORD01477,14-09-2021,20-09-2021,Amit,Taylor,Amit Taylor,India,South,Furniture,Binders,346,104,14,0
ORD01478,04-01-2021,13-01-2021,Sneha,Patel,Sneha Patel,UK,North,Technology,Tables,1427,-385,7,0.1
ORD01479,16-01-2021,22-01-2021,Rahul,Patel,Rahul Patel,India,North,Furniture,Chairs,1915,-333,15,0
ORD01480,18-07-2021,26-07-2021,Noah,Patel,Noah Patel,Canada,South,Furniture,Storage,1978,-324,5,0
ORD01481,20-11-2021,26-11-2021,Liam,Sharma,Liam Sharma,UK,South,Technology,Storage,1004,-133,14,0.1
ORD01482,27-04-2022,04-05-2022,Olivia,Brown,OliviaBrown,UK,South,Technology,Accessories,131,-17,9,0
ORD01483,03-04-2021,11-04-2021,Amit,Verma,Amit Verma,UK,South,Office Supplies,Tables,471,-134,14,0
ORD01484,17-03-2021,27-03-2021,Rahul,Sharma,Rahul Sharma,India,West,Technology,Accessories,1409,-237,2,0
ORD01485,09-06-2021,14-06-2021,Olivia,Taylor,OliviaTaylor,India,North,Furniture,Chairs,1803,-105,4,0
ORD01486,10-02-2022,11-02-2022,Priya,Anderson,Priya Anderson,India,West,Furniture,Tables,1593,-197,1,0
ORD01487,31-12-2021,05-01-2022,John,Smith,John Smith,Canada,North,Furniture,Tables,98,-22,4,0.1
ORD01488,27-10-2021,04-11-2021,Priya,Verma,Priya Verma,India,East,Technology,Tables,233,18,3,0.1
ORD01489,22-02-2021,03-03-2021,Noah,Sharma,Noah Sharma,India,North,Office Supplies,Accessories,1921,621,11,0
ORD01490,14-09-2022,16-09-2022,Amit,Sharma,Amit Sharma,Australia,North,Office Supplies,Binders,537,-41,1,0.2
ORD01491,09-05-2021,16-05-2021,Priya,Verma,Priya Verma,USA,South,Technology,Chairs,1992,-409,1,0
ORD01492,11-09-2022,18-09-2022,Liam,Smith,Liam Smith,India,South,Technology,Chairs,1547,183,1,0.1
ORD01493,12-07-2021,22-07-2021,Sneha,Verma,Sneha Verma,Canada,South,Technology,Phones,499,34,7,0
ORD01494,12-10-2022,16-10-2022,Emma,Sharma,EmmaSharma,Canada,West,Technology,Binders,1773,363,2,0
ORD01495,16-08-2022,24-08-2022,Amit,Taylor,Amit Taylor,Australia,South,Technology,Storage,1421,-283,9,0.2
ORD01496,09-01-2021,14-01-2021,Noah,Anderson,Noah Anderson,UK,South,Furniture,Accessories,1675,149,14,0
ORD01497,24-04-2022,28-04-2022,Emma,Patel,Emma Patel,Canada,North,Office Supplies,Phones,1828,568,4,0.2
ORD01498,22-12-2021,01-01-2022,Ava,Anderson,AvaAnderson,Canada,South,OfficeSupplies,Binders,35,11,11,0
ORD01499,09-07-2021,18-07-2021,Amit,Brown,Amit Brown,UK,West,Technology,Tables,1009,193,3,0.1
ORD01500,19-03-2021,28-03-2021,Noah,Sharma,Noah Sharma,Australia,East,Office Supplies,Binders,782,70,4,0.1
ORD01501,14-12-2021,23-12-2021,John,Taylor,JohnTaylor,Australia,East,OfficeSupplies,Chairs,59,1,13,0.1
ORD01502,07-04-2021,12-04-2021,Ava,Patel,Ava Patel,USA,East,Furniture,Storage,676,-195,1,0.2
ORD01503,02-01-2022,11-01-2022,Rahul,Smith,Rahul Smith,Australia,East,Office Supplies,Storage,1568,-454,14,0.1
ORD01504,29-05-2021,02-06-2021,Olivia,Sharma,Olivia Sharma,UK,South,Office Supplies,Chairs,1539,-339,6,0.1
ORD01505,29-03-2021,04-04-2021,Noah,Verma,Noah Verma,Canada,South,Office Supplies,Tables,1783,-324,9,0.2
ORD01506,01-04-2022,08-04-2022,Ava,Johnson,Ava Johnson,UK,West,Office Supplies,Tables,1973,-505,4,0.1
ORD01507,27-10-2021,29-10-2021,John,Taylor,John Taylor,India,South,Furniture,Chairs,1864,472,11,0
ORD01508,11-06-2021,14-06-2021,Amit,Taylor,Amit Taylor,USA,West,Technology,Storage,1897,-141,5,0
ORD01509,20-11-2022,29-11-2022,Liam,Johnson,Liam Johnson,USA,West,Furniture,Storage,408,85,1,0.2
ORD01510,14-05-2022,23-05-2022,Ava,Brown,Ava Brown,USA,North,Technology,Accessories,927,140,6,0
ORD01511,26-09-2022,04-10-2022,Ava,Verma,Ava Verma,Australia,South,Furniture,Chairs,922,236,12,0
ORD01512,22-11-2022,30-11-2022,Amit,Smith,AmitSmith,Australia,West,OfficeSupplies,Accessories,887,-230,2,0
ORD01513,06-03-2022,07-03-2022,Rahul,Verma,Rahul Verma,USA,West,Furniture,Accessories,152,4,2,0.1
ORD01514,15-10-2021,21-10-2021,Rahul,Smith,Rahul Smith,USA,South,Technology,Binders,316,66,3,0.1
ORD01515,08-02-2022,15-02-2022,Noah,Taylor,Noah Taylor,Australia,South,Furniture,Accessories,350,116,14,0
ORD01516,04-10-2022,14-10-2022,Liam,Taylor,Liam Taylor,Australia,South,Office Supplies,Chairs,264,-35,13,0
ORD01517,18-04-2022,25-04-2022,Rahul,Smith,Rahul Smith,Canada,West,Furniture,Tables,428,-114,12,0
ORD01518,29-09-2022,06-10-2022,Ava,Taylor,Ava Taylor,Australia,West,Office Supplies,Chairs,1103,-317,12,0.1
ORD01519,24-11-2022,01-12-2022,Rahul,Taylor,RahulTaylor,Australia,East,Technology,Tables,577,-105,2,0.1
ORD01520,21-12-2021,26-12-2021,Amit,Sharma,AmitSharma,Australia,West,Furniture,Tables,1737,-115,15,0
ORD01521,28-01-2021,31-01-2021,Emma,Anderson,Emma Anderson,India,North,Furniture,Chairs,834,130,14,0.1
ORD01522,22-09-2022,23-09-2022,Rahul,Sharma,Rahul Sharma,Canada,West,Office Supplies,Binders,224,23,5,0
ORD01523,12-02-2022,13-02-2022,Amit,Sharma,Amit Sharma,Canada,West,Office Supplies,Accessories,846,-216,4,0.1
ORD01524,19-11-2021,22-11-2021,Olivia,Verma,Olivia Verma,India,West,Furniture,Accessories,1203,-337,4,0.2
ORD01525,02-02-2022,04-02-2022,Noah,Brown,Noah Brown,UK,West,Office Supplies,Tables,720,-158,1,0
ORD01526,24-07-2021,29-07-2021,Sneha,Patel,SnehaPatel,UK,West,Technology,Storage,525,-34,13,0
ORD01527,01-02-2022,09-02-2022,Rahul,Taylor,Rahul Taylor,Australia,West,Furniture,Storage,1544,-313,12,0
ORD01528,06-12-2022,12-12-2022,John,Johnson,John Johnson,UK,West,Technology,Storage,1652,435,2,0.2
ORD01529,01-07-2022,11-07-2022,Ava,Sharma,Ava Sharma,India,West,Office Supplies,Phones,1826,550,14,0
ORD01530,21-11-2022,27-11-2022,Liam,Brown,Liam Brown,Canada,East,Technology,Storage,1379,-171,15,0.1
ORD01531,29-11-2021,03-12-2021,Olivia,Verma,Olivia Verma,India,South,Furniture,Binders,1031,-309,6,0.1
ORD01532,14-03-2022,19-03-2022,Ava,Verma,Ava Verma,Canada,West,Furniture,Chairs,1054,-48,13,0
ORD01533,07-03-2022,12-03-2022,Olivia,Sharma,Olivia Sharma,USA,South,Office Supplies,Chairs,1052,0,6,0
ORD01534,27-06-2021,05-07-2021,Emma,Verma,Emma Verma,India,North,Technology,Chairs,970,-211,10,0
ORD01535,06-11-2022,11-11-2022,John,Smith,John Smith,USA,East,Technology,Chairs,1113,155,11,0.2
ORD01536,04-05-2021,07-05-2021,Priya,Patel,Priya Patel,India,South,Technology,Chairs,1858,438,2,0.2
ORD01537,12-06-2021,22-06-2021,Emma,Anderson,Emma Anderson,Australia,South,Office Supplies,Accessories,1096,-102,1,0.1
ORD01538,16-10-2022,25-10-2022,Rahul,Johnson,Rahul Johnson,Canada,South,Technology,Storage,1417,-133,4,0
ORD01539,02-01-2021,05-01-2021,Rahul,Taylor,Rahul Taylor,UK,East,Furniture,Phones,396,4,15,0.1
ORD01540,01-05-2021,03-05-2021,Noah,Sharma,Noah Sharma,Canada,East,Office Supplies,Phones,1914,372,9,0.1
ORD01541,21-04-2022,24-04-2022,Olivia,Anderson,Olivia Anderson,India,West,Office Supplies,Accessories,549,26,8,0.1
ORD01542,22-12-2021,01-01-2022,Sneha,Brown,Sneha Brown,USA,North,Technology,Accessories,1588,-152,7,0.1
ORD01543,06-07-2021,14-07-2021,Sneha,Verma,Sneha Verma,Australia,West,Office Supplies,Phones,1518,279,14,0.2
ORD01544,06-10-2021,09-10-2021,Priya,Verma,Priya Verma,India,North,Furniture,Phones,669,-133,5,0.1
ORD01545,22-04-2022,01-05-2022,Olivia,Patel,Olivia Patel,Australia,West,Technology,Phones,821,-238,11,0.2
ORD01546,26-07-2022,30-07-2022,Ava,Anderson,AvaAnderson,Australia,West,Furniture,Phones,516,-128,6,0.1
ORD01547,09-02-2022,18-02-2022,Sneha,Verma,Sneha Verma,Australia,East,Furniture,Storage,142,-18,3,0.1
ORD01548,20-11-2021,24-11-2021,Priya,Smith,Priya Smith,USA,East,Technology,Tables,1003,286,14,0
ORD01549,01-03-2022,05-03-2022,Emma,Anderson,EmmaAnderson,USA,North,OfficeSupplies,Storage,1761,407,14,0
ORD01550,31-07-2021,03-08-2021,Olivia,Patel,Olivia Patel,India,North,Technology,Binders,496,-106,1,0
ORD01551,24-09-2021,01-10-2021,Liam,Patel,Liam Patel,USA,North,Technology,Tables,811,256,6,0
ORD01552,01-01-2022,11-01-2022,Rahul,Brown,Rahul Brown,Australia,South,Office Supplies,Accessories,996,274,15,0
ORD01553,11-07-2021,17-07-2021,John,Sharma,JohnSharma,Australia,West,Furniture,Accessories,129,13,15,0.1
ORD01554,23-04-2021,01-05-2021,Ava,Brown,Ava Brown,UK,North,Technology,Accessories,458,122,1,0.2
ORD01555,27-04-2022,04-05-2022,Emma,Brown,Emma Brown,Australia,South,Office Supplies,Binders,299,32,13,0.2
ORD01556,27-08-2022,01-09-2022,Olivia,Brown,OliviaBrown,Australia,North,OfficeSupplies,Tables,1159,-302,1,0.2
ORD01557,23-03-2022,28-03-2022,Amit,Smith,AmitSmith,Australia,West,OfficeSupplies,Storage,88,14,12,0.1
ORD01558,14-09-2021,19-09-2021,Sneha,Anderson,Sneha Anderson,Canada,West,Technology,Binders,1351,-279,13,0.1
ORD01559,01-07-2021,03-07-2021,Noah,Sharma,Noah Sharma,USA,East,Technology,Storage,691,-205,14,0
ORD01560,30-09-2021,07-10-2021,Rahul,Anderson,RahulAnderson,USA,West,Technology,Storage,644,56,10,0.1
ORD01561,18-02-2022,26-02-2022,Emma,Smith,Emma Smith,Canada,North,Technology,Storage,1040,33,14,0
ORD01562,03-01-2022,11-01-2022,Ava,Sharma,Ava Sharma,UK,South,Furniture,Chairs,999,191,5,0.2
ORD01563,31-05-2021,03-06-2021,Noah,Anderson,Noah Anderson,USA,South,Office Supplies,Chairs,1442,-319,1,0
ORD01564,20-10-2021,24-10-2021,Ava,Smith,AvaSmith,USA,North,OfficeSupplies,Chairs,1468,-23,8,0.2
ORD01565,01-04-2022,09-04-2022,Noah,Anderson,Noah Anderson,India,East,Office Supplies,Binders,1880,183,4,0.1
ORD01566,18-09-2022,23-09-2022,Emma,Sharma,Emma Sharma,UK,North,Technology,Accessories,1386,183,7,0
ORD01567,30-08-2022,04-09-2022,Olivia,Anderson,Olivia Anderson,UK,East,Technology,Chairs,1428,104,8,0
ORD01568,20-07-2021,28-07-2021,Emma,Brown,Emma Brown,UK,South,Technology,Storage,559,177,5,0
ORD01569,03-10-2021,10-10-2021,Ava,Verma,Ava Verma,USA,South,Furniture,Accessories,1505,-378,13,0.1
ORD01570,20-04-2022,30-04-2022,Ava,Anderson,Ava Anderson,Canada,East,Furniture,Storage,798,-146,7,0
ORD01571,25-05-2021,31-05-2021,Olivia,Taylor,OliviaTaylor,Canada,South,Furniture,Tables,1929,294,12,0
ORD01572,09-09-2022,12-09-2022,John,Johnson,John Johnson,Canada,South,Furniture,Chairs,1493,-280,12,0
ORD01573,23-08-2022,01-09-2022,Priya,Johnson,PriyaJohnson,Canada,South,OfficeSupplies,Tables,770,126,6,0.2
ORD01574,10-03-2022,20-03-2022,Liam,Taylor,Liam Taylor,Canada,North,Furniture,Storage,1717,465,9,0
ORD01575,05-07-2022,09-07-2022,John,Sharma,John Sharma,Australia,West,Office Supplies,Tables,1883,293,10,0.1
ORD01576,17-03-2021,22-03-2021,Sneha,Johnson,Sneha Johnson,Australia,East,Office Supplies,Tables,1197,380,13,0
ORD01577,27-01-2021,04-02-2021,Ava,Taylor,Ava Taylor,UK,South,Office Supplies,Binders,580,65,8,0.2
ORD01578,16-09-2022,18-09-2022,Rahul,Verma,Rahul Verma,UK,South,Office Supplies,Phones,139,13,4,0.1
ORD01579,06-03-2021,07-03-2021,Amit,Verma,Amit Verma,Canada,South,Technology,Chairs,1575,471,10,0
ORD01580,21-04-2021,24-04-2021,Noah,Anderson,Noah Anderson,Canada,South,Office Supplies,Phones,1270,-194,7,0.2
ORD01581,13-07-2021,15-07-2021,Emma,Patel,Emma Patel,Australia,South,Furniture,Binders,48,15,1,0.2
ORD01582,06-05-2021,07-05-2021,Olivia,Verma,Olivia Verma,Canada,South,Office Supplies,Chairs,1628,-32,5,0
ORD01583,22-07-2022,25-07-2022,John,Smith,John Smith,UK,South,Technology,Chairs,831,161,8,0
ORD01584,23-07-2022,30-07-2022,Sneha,Patel,Sneha Patel,Australia,North,Furniture,Chairs,1815,-217,14,0.1
ORD01585,11-08-2021,21-08-2021,Noah,Johnson,Noah Johnson,Australia,North,Furniture,Storage,1702,-312,13,0
ORD01586,03-09-2022,13-09-2022,Amit,Verma,Amit Verma,USA,South,Furniture,Binders,1546,-60,4,0.2
ORD01587,28-02-2022,08-03-2022,Amit,Brown,Amit Brown,India,South,Office Supplies,Binders,1785,419,6,0
ORD01588,22-05-2022,29-05-2022,Liam,Sharma,LiamSharma,India,South,OfficeSupplies,Tables,1168,-346,5,0.2
ORD01589,04-11-2022,14-11-2022,Noah,Johnson,Noah Johnson,UK,East,Office Supplies,Tables,1235,157,15,0
ORD01590,05-10-2022,14-10-2022,Olivia,Sharma,Olivia Sharma,UK,South,Office Supplies,Binders,1871,179,15,0.1
ORD01591,19-10-2021,25-10-2021,Ava,Verma,Ava Verma,UK,South,Technology,Chairs,490,42,6,0.2
ORD01592,07-05-2021,17-05-2021,Noah,Johnson,NoahJohnson,UK,East,OfficeSupplies,Tables,1544,247,13,0.1
ORD01593,10-07-2022,16-07-2022,Amit,Smith,Amit Smith,Australia,West,Furniture,Binders,1024,133,11,0
ORD01594,24-04-2022,01-05-2022,Liam,Verma,Liam Verma,UK,South,Furniture,Binders,1365,5,14,0.1
ORD01595,11-04-2022,20-04-2022,Emma,Verma,Emma Verma,India,West,Furniture,Binders,763,-27,10,0
ORD01596,25-12-2021,31-12-2021,Noah,Smith,Noah Smith,UK,East,Furniture,Tables,195,55,2,0
ORD01597,28-07-2021,31-07-2021,Emma,Taylor,Emma Taylor,Australia,East,Technology,Tables,769,-148,9,0
ORD01598,10-03-2021,11-03-2021,John,Johnson,John Johnson,Australia,East,Technology,Storage,1146,366,11,0
ORD01599,15-07-2022,21-07-2022,Noah,Brown,NoahBrown,Australia,North,OfficeSupplies,Storage,323,-61,1,0
ORD01600,15-03-2021,22-03-2021,Priya,Patel,Priya Patel,USA,North,Office Supplies,Storage,900,111,4,0
ORD01601,26-08-2022,30-08-2022,Liam,Johnson,Liam Johnson,UK,North,Office Supplies,Storage,1907,279,4,0.2
ORD01602,03-10-2022,09-10-2022,Ava,Johnson,Ava Johnson,Australia,East,Technology,Binders,1490,212,9,0.1
ORD01603,27-09-2021,01-10-2021,Rahul,Taylor,Rahul Taylor,Australia,East,Office Supplies,Phones,1692,-470,10,0
ORD01604,15-04-2022,20-04-2022,John,Anderson,John Anderson,Canada,South,Furniture,Tables,1317,177,11,0
ORD01605,24-11-2022,04-12-2022,John,Taylor,JohnTaylor,Canada,East,Furniture,Storage,874,-71,2,0
ORD01606,01-08-2021,03-08-2021,Sneha,Verma,Sneha Verma,Canada,East,Technology,Binders,308,29,2,0.1
ORD01607,10-01-2021,15-01-2021,Amit,Johnson,Amit Johnson,India,West,Technology,Binders,1165,274,14,0
ORD01608,13-02-2021,23-02-2021,Rahul,Smith,Rahul Smith,India,West,Technology,Chairs,1032,-46,9,0
ORD01609,16-06-2021,22-06-2021,Emma,Johnson,EmmaJohnson,India,North,Furniture,Accessories,1695,-212,12,0.2
ORD01610,21-08-2021,27-08-2021,Noah,Anderson,Noah Anderson,Canada,North,Furniture,Accessories,1987,288,15,0
ORD01611,25-06-2022,26-06-2022,Ava,Verma,Ava Verma,India,East,Office Supplies,Chairs,671,207,7,0.2
ORD01612,15-01-2021,25-01-2021,Amit,Verma,Amit Verma,USA,East,Technology,Chairs,375,110,12,0
ORD01613,28-05-2021,29-05-2021,Amit,Smith,AmitSmith,USA,South,OfficeSupplies,Chairs,543,-95,14,0.1
ORD01614,24-09-2022,25-09-2022,Emma,Anderson,Emma Anderson,India,West,Technology,Binders,93,-14,6,0.2
ORD01615,27-04-2021,04-05-2021,Ava,Taylor,Ava Taylor,UK,West,Technology,Tables,713,-90,8,0.1
ORD01616,01-09-2021,11-09-2021,Sneha,Taylor,Sneha Taylor,Canada,West,Technology,Tables,406,-83,11,0
ORD01617,24-03-2022,29-03-2022,Sneha,Taylor,Sneha Taylor,Australia,South,Office Supplies,Tables,1283,-68,10,0.2
ORD01618,19-05-2021,21-05-2021,Amit,Johnson,AmitJohnson,Australia,South,Furniture,Chairs,109,28,10,0.1
ORD01619,04-10-2021,06-10-2021,Amit,Verma,AmitVerma,Australia,South,OfficeSupplies,Accessories,192,-39,7,0.2
ORD01620,27-06-2021,05-07-2021,Ava,Smith,AvaSmith,Australia,South,Furniture,Chairs,982,-281,10,0.1
ORD01621,30-09-2022,10-10-2022,Amit,Smith,AmitSmith,Australia,South,Technology,Binders,1354,-328,6,0.1
ORD01622,09-09-2021,18-09-2021,Olivia,Smith,Olivia Smith,Australia,West,Furniture,Storage,567,85,12,0.2
ORD01623,02-01-2022,03-01-2022,Sneha,Verma,Sneha Verma,Australia,West,Office Supplies,Storage,930,-80,8,0.1
ORD01624,03-02-2022,10-02-2022,Olivia,Patel,Olivia Patel,Australia,West,Furniture,Tables,252,-2,5,0.1
ORD01625,18-05-2021,27-05-2021,Liam,Brown,Liam Brown,UK,East,Furniture,Binders,1994,-11,8,0
ORD01626,29-05-2021,03-06-2021,Priya,Taylor,Priya Taylor,USA,East,Office Supplies,Accessories,1093,-177,8,0.1
ORD01627,01-06-2022,06-06-2022,Amit,Anderson,Amit Anderson,USA,East,Office Supplies,Chairs,41,-1,13,0.1
ORD01628,10-08-2021,20-08-2021,Priya,Taylor,Priya Taylor,Australia,West,Furniture,Storage,1778,340,12,0.1
ORD01629,26-04-2022,27-04-2022,Emma,Verma,Emma Verma,India,West,Technology,Accessories,1167,-28,10,0
ORD01630,11-07-2021,19-07-2021,Liam,Smith,Liam Smith,India,North,Furniture,Accessories,500,-87,5,0
ORD01631,10-05-2021,12-05-2021,Rahul,Smith,Rahul Smith,Canada,South,Furniture,Chairs,804,273,3,0.2
ORD01632,22-01-2022,28-01-2022,Sneha,Taylor,Sneha Taylor,USA,North,Technology,Accessories,1963,606,10,0.2
ORD01633,19-09-2022,23-09-2022,Sneha,Anderson,SnehaAnderson,USA,South,OfficeSupplies,Accessories,693,137,9,0
ORD01634,17-09-2022,26-09-2022,John,Taylor,JohnTaylor,USA,East,OfficeSupplies,Tables,96,27,1,0.1
ORD01635,05-08-2021,07-08-2021,Noah,Anderson,Noah Anderson,Australia,East,Technology,Binders,1114,183,5,0
ORD01636,27-03-2022,04-04-2022,Priya,Patel,Priya Patel,India,North,Technology,Binders,1357,464,8,0.1
ORD01637,04-11-2021,08-11-2021,John,Taylor,John Taylor,Canada,North,Office Supplies,Accessories,899,-130,12,0.1
ORD01638,06-12-2021,11-12-2021,Noah,Patel,Noah Patel,Canada,East,Office Supplies,Binders,374,-102,13,0
ORD01639,14-05-2021,17-05-2021,Emma,Anderson,Emma Anderson,USA,East,Technology,Chairs,117,4,7,0
ORD01640,15-09-2022,17-09-2022,Priya,Taylor,Priya Taylor,Canada,North,Furniture,Binders,1847,384,13,0.1
ORD01641,20-01-2022,23-01-2022,John,Johnson,John Johnson,USA,South,Office Supplies,Phones,658,146,14,0.1
ORD01642,16-11-2022,23-11-2022,Liam,Sharma,Liam Sharma,Australia,South,Furniture,Accessories,1918,205,13,0.1
ORD01643,03-09-2021,13-09-2021,Noah,Anderson,Noah Anderson,India,West,Office Supplies,Binders,879,97,4,0.1
ORD01644,26-03-2021,05-04-2021,Olivia,Sharma,Olivia Sharma,UK,West,Furniture,Chairs,1230,-17,10,0
ORD01645,03-02-2022,08-02-2022,Rahul,Taylor,Rahul Taylor,Canada,North,Furniture,Chairs,274,-51,8,0
ORD01646,24-02-2021,05-03-2021,Amit,Patel,Amit Patel,UK,South,Office Supplies,Storage,303,-69,10,0.1
ORD01647,22-07-2021,31-07-2021,Olivia,Smith,OliviaSmith,UK,East,OfficeSupplies,Chairs,495,29,1,0
ORD01648,02-05-2021,12-05-2021,John,Sharma,John Sharma,India,North,Furniture,Binders,1289,299,8,0
ORD01649,19-11-2021,22-11-2021,Olivia,Brown,Olivia Brown,Australia,West,Technology,Tables,1479,-330,6,0.1
ORD01650,21-11-2021,30-11-2021,John,Sharma,John Sharma,UK,South,Furniture,Chairs,934,166,15,0
ORD01651,22-03-2021,31-03-2021,Noah,Taylor,NoahTaylor,UK,South,OfficeSupplies,Binders,789,189,14,0
ORD01652,08-08-2022,15-08-2022,Liam,Patel,Liam Patel,Australia,South,Furniture,Chairs,1599,-97,2,0
ORD01653,28-02-2022,07-03-2022,Rahul,Anderson,Rahul Anderson,Canada,South,Office Supplies,Binders,544,104,12,0.1
ORD01654,13-07-2022,15-07-2022,Emma,Verma,Emma Verma,India,South,Furniture,Storage,1925,-209,14,0
ORD01655,24-05-2021,31-05-2021,Liam,Smith,Liam Smith,Australia,North,Furniture,Storage,1407,90,3,0
ORD01656,02-06-2021,09-06-2021,Liam,Smith,LiamSmith,Australia,West,Technology,Phones,79,-23,12,0
ORD01657,02-01-2021,06-01-2021,Olivia,Brown,Olivia Brown,Canada,South,Technology,Tables,888,170,11,0
ORD01658,21-03-2022,29-03-2022,Liam,Anderson,Liam Anderson,Canada,North,Office Supplies,Tables,1645,152,14,0.1
ORD01659,25-04-2022,03-05-2022,John,Anderson,John Anderson,USA,North,Office Supplies,Accessories,108,29,13,0.2
ORD01660,11-10-2021,20-10-2021,Liam,Verma,Liam Verma,Canada,North,Office Supplies,Phones,49,13,15,0.2
ORD01661,21-01-2022,31-01-2022,Emma,Taylor,Emma Taylor,Canada,West,Technology,Phones,779,173,12,0.2
ORD01662,30-08-2021,05-09-2021,Sneha,Verma,Sneha Verma,India,West,Office Supplies,Phones,1116,-12,14,0.1
ORD01663,13-11-2022,19-11-2022,Emma,Sharma,Emma Sharma,UK,West,Office Supplies,Binders,139,-13,4,0.1
ORD01664,25-04-2021,28-04-2021,Emma,Patel,Emma Patel,India,West,Technology,Chairs,1311,-183,6,0.1
ORD01665,12-05-2022,21-05-2022,Liam,Smith,Liam Smith,India,South,Technology,Accessories,1481,-232,5,0.2
ORD01666,25-05-2021,26-05-2021,Ava,Taylor,Ava Taylor,UK,North,Office Supplies,Tables,1209,-124,5,0
ORD01667,18-05-2022,27-05-2022,Emma,Anderson,Emma Anderson,USA,East,Technology,Phones,1527,185,1,0.1
ORD01668,14-01-2021,18-01-2021,Amit,Johnson,Amit Johnson,Australia,North,Furniture,Tables,896,-89,9,0.2
ORD01669,11-11-2021,16-11-2021,Amit,Johnson,Amit Johnson,USA,North,Furniture,Storage,159,-44,5,0.1
ORD01670,27-07-2021,06-08-2021,Ava,Brown,AvaBrown,USA,West,Furniture,Phones,474,162,15,0.1
ORD01671,15-05-2021,18-05-2021,Liam,Patel,Liam Patel,Canada,East,Furniture,Accessories,1634,-178,1,0.2
ORD01672,28-08-2021,02-09-2021,Liam,Verma,Liam Verma,USA,West,Technology,Binders,1601,260,9,0.1
ORD01673,28-07-2021,02-08-2021,Amit,Patel,Amit Patel,India,North,Furniture,Storage,633,68,8,0.2
